condition,query_type,concept,query,success_at_1,success_at_5,first_hit_rank,reciprocal_rank,ndcg_at_5,top_source,top_role,top_score
concept_filtered,multi_concept_review,row_reduction,Give an exam-style explanation that connects row reduction to earlier concepts.,1,1,1,1.0,1.0,slides_md/three/three_v_allproofs/three_v_allproofs.md,lecture,0.07049
concept_filtered,direct_concept,rank,Explain rank for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2006/final-1806-F06/final-1806-F06.md,exam,0.09673
concept_filtered,worked_example,rank,Find a worked example involving rank.,1,1,1,1.0,1.0,slides_md/two/two_iii_handout/two_iii_handout.md,handout,0.14717
concept_filtered,misconception,rank,What common mistake do students make with rank?,1,1,1,1.0,1.0,slides_md/two/two_iii_handout/two_iii_handout.md,handout,0.07734
concept_filtered,vague_student_question,rank,I am confused about when to use rank; what should I review first?,1,1,1,1.0,1.0,slides_md/two/two_iii_handout/two_iii_handout.md,handout,0.12759
concept_filtered,multi_concept_review,rank,Give an exam-style explanation that connects rank to earlier concepts.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2010/final-1806-f10-solution/final-1806-f10-solution.md,solution,0.0937
concept_filtered,direct_concept,nullspace,Explain nullspace for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2010/final-1806-f10-solution/final-1806-f10-solution.md,solution,0.07652
concept_filtered,worked_example,nullspace,Find a worked example involving nullspace.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2022/finalsol/finalsol.md,solution,0.11046
concept_filtered,misconception,nullspace,What common mistake do students make with nullspace?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2017/final-sol/final-sol.md,solution,0.08487
concept_filtered,vague_student_question,nullspace,I am confused about when to use nullspace; what should I review first?,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2017/final-sol/final-sol.md,solution,0.12408
concept_filtered,multi_concept_review,nullspace,Give an exam-style explanation that connects nullspace to earlier concepts.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2010/final-1806-f10-solution/final-1806-f10-solution.md,solution,0.09577
concept_filtered,direct_concept,column_space,Explain column space for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2004/final_1806_S04/final_1806_S04.md,exam,0.10877
concept_filtered,worked_example,column_space,Find a worked example involving column space.,1,1,1,1.0,1.0,slides_md/two/two_iii/two_iii.md,lecture,0.21697
concept_filtered,misconception,column_space,What common mistake do students make with column space?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2017/final-sol/final-sol.md,solution,0.17601
concept_filtered,vague_student_question,column_space,I am confused about when to use column space; what should I review first?,1,1,1,1.0,1.0,slides_md/two/two_iii/two_iii.md,lecture,0.14699
concept_filtered,multi_concept_review,column_space,Give an exam-style explanation that connects column space to earlier concepts.,1,1,1,1.0,1.0,slides_md/two/two_iii/two_iii.md,lecture,0.11086
concept_filtered,direct_concept,basis_dimension,Explain basis and dimension for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2007/practicefinal-sol/practicefinal-sol.md,solution,0.15925
concept_filtered,worked_example,basis_dimension,Find a worked example involving basis.,1,1,1,1.0,1.0,slides_md/two/two_iii/two_iii.md,lecture,0.097
concept_filtered,misconception,basis_dimension,What common mistake do students make with basis?,1,1,1,1.0,1.0,slides_md/three/three_i_handout/three_i_handout.md,handout,0.08056
concept_filtered,vague_student_question,basis_dimension,I am confused about when to use basis; what should I review first?,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2018/finalsol/finalsol.md,solution,0.1363
concept_filtered,multi_concept_review,basis_dimension,Give an exam-style explanation that connects basis and dimension to earlier concepts.,1,1,1,1.0,1.0,flipped_md/inclass/vector-spaces/Two-III-2b/Two-III-2b.md,activity,0.10173
concept_filtered,direct_concept,linear_maps,Explain linear maps for a final exam review.,1,1,1,1.0,1.0,slides_md/three/three_ii/three_ii.md,lecture,0.07966
concept_filtered,worked_example,linear_maps,Find a worked example involving linear map.,1,1,1,1.0,1.0,slides_md/three/three_iii/three_iii.md,lecture,0.21539
concept_filtered,misconception,linear_maps,What common mistake do students make with linear map?,1,1,1,1.0,1.0,slides_md/three/three_iii/three_iii.md,lecture,0.12799
concept_filtered,vague_student_question,linear_maps,I am confused about when to use linear map; what should I review first?,1,1,1,1.0,1.0,slides_md/three/three_iii/three_iii.md,lecture,0.14722
concept_filtered,multi_concept_review,linear_maps,Give an exam-style explanation that connects linear maps to earlier concepts.,1,1,1,1.0,1.0,slides_md/three/three_ii/three_ii.md,lecture,0.08284
concept_filtered,direct_concept,change_of_basis,Explain change of basis for a final exam review.,1,1,1,1.0,1.0,slides_md/three/three_v/three_v.md,lecture,0.1073
concept_filtered,worked_example,change_of_basis,Find a worked example involving change of basis.,1,1,1,1.0,1.0,slides_md/three/three_v/three_v.md,lecture,0.17725
concept_filtered,misconception,change_of_basis,What common mistake do students make with change of basis?,1,1,1,1.0,1.0,slides_md/three/three_v/three_v.md,lecture,0.11267
concept_filtered,vague_student_question,change_of_basis,I am confused about when to use change of basis; what should I review first?,1,1,1,1.0,1.0,slides_md/three/three_v/three_v.md,lecture,0.17603
concept_filtered,multi_concept_review,change_of_basis,Give an exam-style explanation that connects change of basis to earlier concepts.,1,1,1,1.0,1.0,slides_md/three/three_v/three_v.md,lecture,0.0995
concept_filtered,direct_concept,determinants,Explain determinants for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall1999/final-fall-99/final-fall-99.md,exam,0.05997
concept_filtered,worked_example,determinants,Find a worked example involving determinant.,1,1,1,1.0,1.0,slides_md/four/four_i_handout/four_i_handout.md,handout,0.18365
concept_filtered,misconception,determinants,What common mistake do students make with determinant?,1,1,1,1.0,1.0,slides_md/four/four_i_handout/four_i_handout.md,handout,0.09677
concept_filtered,vague_student_question,determinants,I am confused about when to use determinant; what should I review first?,1,1,1,1.0,1.0,slides_md/four/four_i_handout/four_i_handout.md,handout,0.11652
concept_filtered,multi_concept_review,determinants,Give an exam-style explanation that connects determinants to earlier concepts.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2019/finalsol/finalsol.md,solution,0.07641
concept_filtered,direct_concept,eigenvalues,Explain eigenvalues and eigenvectors for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2007/practicefinal-sol/practicefinal-sol.md,solution,0.15629
concept_filtered,worked_example,eigenvalues,Find a worked example involving eigenvalue.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2022/finalsol/finalsol.md,solution,0.12696
concept_filtered,misconception,eigenvalues,What common mistake do students make with eigenvalue?,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2022/finalsol/finalsol.md,solution,0.09678
concept_filtered,vague_student_question,eigenvalues,I am confused about when to use eigenvalue; what should I review first?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2022/finalsol/finalsol.md,solution,0.0806
concept_filtered,multi_concept_review,eigenvalues,Give an exam-style explanation that connects eigenvalues and eigenvectors to earlier concepts.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall1999/final-solu-fall-99/final-solu-fall-99.md,solution,0.08976
concept_filtered,direct_concept,diagonalization,Explain diagonalization for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2007/practicefinal-sol/practicefinal-sol.md,solution,0.16873
concept_filtered,worked_example,diagonalization,Find a worked example involving diagonalize.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2021/Final Solutions/Final Solutions.md,solution,0.05883
concept_filtered,misconception,diagonalization,What common mistake do students make with diagonalize?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2022/finalsol/finalsol.md,solution,0.04349
concept_filtered,vague_student_question,diagonalization,I am confused about when to use diagonalize; what should I review first?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2021/Final Solutions/Final Solutions.md,solution,0.05362
concept_filtered,multi_concept_review,diagonalization,Give an exam-style explanation that connects diagonalization to earlier concepts.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2007/practicefinal-sol/practicefinal-sol.md,solution,0.04063
concept_filtered,direct_concept,orthogonality,Explain orthogonality for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2001没找到答案/f_1806S01/f_1806S01.md,lecture,0.08786
concept_filtered,worked_example,orthogonality,Find a worked example involving orthogonal.,1,1,1,1.0,1.0,slides_md/three/three_vi_handout/three_vi_handout.md,handout,0.14411
concept_filtered,misconception,orthogonality,What common mistake do students make with orthogonal?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2021/Final Solutions/Final Solutions.md,solution,0.10111
concept_filtered,vague_student_question,orthogonality,I am confused about when to use orthogonal; what should I review first?,1,1,1,1.0,1.0,slides_md/three/three_vi_handout/three_vi_handout.md,handout,0.10727
concept_filtered,multi_concept_review,orthogonality,Give an exam-style explanation that connects orthogonality to earlier concepts.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2019/finalsol/finalsol.md,solution,0.07052
concept_filtered,direct_concept,projection,Explain projection for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2010/final-1806-f10-solution/final-1806-f10-solution.md,solution,0.11132
concept_filtered,worked_example,projection,Find a worked example involving projection.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2007/final/final.md,exam,0.14272
concept_filtered,misconception,projection,What common mistake do students make with projection?,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2011/final_f11/final_f11.md,exam,0.09432
concept_filtered,vague_student_question,projection,I am confused about when to use projection; what should I review first?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2007/final/final.md,exam,0.12491
concept_filtered,multi_concept_review,projection,Give an exam-style explanation that connects projection to earlier concepts.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2010/final-1806-f10-solution/final-1806-f10-solution.md,solution,0.12754
concept_filtered,direct_concept,least_squares,Explain least squares for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring1999/final-99/final-99.md,exam,0.05468
concept_filtered,worked_example,least_squares,Find a worked example involving least squares.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2019/final/final.md,exam,0.09603
concept_filtered,misconception,least_squares,What common mistake do students make with least squares?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2019/final/final.md,exam,0.05407
concept_filtered,vague_student_question,least_squares,I am confused about when to use least squares; what should I review first?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2019/final/final.md,exam,0.08516
concept_filtered,multi_concept_review,least_squares,Give an exam-style explanation that connects least squares to earlier concepts.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2019/final/final.md,exam,0.12277
concept_filtered,direct_concept,positive_definite,Explain positive definite matrices for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2015/FinalExamSp15/FinalExamSp15.md,exam,0.18577
concept_filtered,worked_example,positive_definite,Find a worked example involving positive definite.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2013/Examfblank/Examfblank.md,exam,0.32114
concept_filtered,misconception,positive_definite,What common mistake do students make with positive definite?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2013/Examfblank/Examfblank.md,exam,0.18638
concept_filtered,vague_student_question,positive_definite,I am confused about when to use positive definite; what should I review first?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2013/Examfblank/Examfblank.md,exam,0.29667
concept_filtered,multi_concept_review,positive_definite,Give an exam-style explanation that connects positive definite matrices to earlier concepts.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2013/Examfblank/Examfblank.md,exam,0.1682
concept_filtered,direct_concept,svd,Explain singular value decomposition for a final exam review.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2005/final-1806-S05/final-1806-S05.md,exam,0.1916
concept_filtered,worked_example,svd,Find a worked example involving SVD.,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2001没找到答案/f_1806F01/f_1806F01.md,lecture,0.09778
concept_filtered,misconception,svd,What common mistake do students make with SVD?,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2001没找到答案/f_1806F01/f_1806F01.md,lecture,0.05811
concept_filtered,vague_student_question,svd,I am confused about when to use SVD; what should I review first?,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2019/finalsol/finalsol.md,solution,0.10602
concept_filtered,multi_concept_review,svd,Give an exam-style explanation that connects singular value decomposition to earlier concepts.,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2005/final-1806-S05/final-1806-S05.md,exam,0.18007
concept_filtered,exam_fragment,row_reduction,Retrieve material that would help solve this exam-style task: Closed book exam (and no Calculators). Answer all 7 questions in the space provided (or direct us to the answer). Solutions will be posted outside the offices of Professor Kac (2–178) and Professor Axelrod (2–247) who ar,1,1,1,1.0,1.0,mit_linear_algebra_md/spring1998/final-98/final-98.md,exam,0.08117
concept_filtered,exam_fragment,column_space,Retrieve material that would help solve this exam-style task: $$M^{-1}A_4M = \begin{pmatrix} 1 & & & \\ & -1 & & \\ & & 1 & \\ & & & -1 \end{pmatrix} \begin{pmatrix} 0 & 1 & 0 & 0 \\ 1 & 0 & 2 & 0 \\ 0 & 2 & 0 & 3 \\ 0 & 0 & 3 & 0 \end{pmatrix} \begin{pmatrix} 1 & & & \\ & -1 & & \,1,1,1,1.0,1.0,slides_md/three/three_iii_handout/three_iii_handout.md,handout,0.40252
concept_filtered,exam_fragment,nullspace,Retrieve material that would help solve this exam-style task: - (a) What are the dimensions of R(A) and N(A) and $N\left(A^{T}\right)$ ? - (b) True or False or Undecidable for this $A\colon\thinspace Ax=\begin{pmatrix} 0\\1\\0 \end{pmatrix}$ is solvable. Give a reason! - (c) How do,1,1,1,1.0,1.0,mit_linear_algebra_md/1995n1993没找到答案/final-95/final-95.md,exam,0.303
concept_filtered,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: - 7. (c) Circle True or False: if A has repeated eigenvalues, it is always possible to find an orthonormal basis for its column space. - 7. (d) Circle True or False: if $v_1,\ldots,v_n$ is a basis for $R^n$ and $b=c_1v_1",1,1,1,1.0,1.0,mit_linear_algebra_md/1995n1993没找到答案/final-95/final-95.md,exam,0.73473
concept_filtered,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: - 6 (13 pts.) In each case give all the information you can about the eigenvalues and eigenvectors, when the matrix A has the following property: - (a) The powers $A^k$ approach the zero matrix. - (b) The matrix is symme",1,1,1,1.0,1.0,mit_linear_algebra_md/fall1999/final-solu-fall-99/final-solu-fall-99.md,solution,0.47373
concept_filtered,exam_fragment,rank,Retrieve material that would help solve this exam-style task: - 1 (a) Explain why every eigenvector of A is either in the column space C(A) or the nullspace N(A) (or explain why this is false). - (b) From $A = S\Lambda S^{-1}$ find the eigenvalue matrix and the eigenvector matrix f,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2000/final-fall-00/final-fall-00.md,exam,0.30235
concept_filtered,exam_fragment,row_reduction,"Retrieve material that would help solve this exam-style task: $$R = \left[ \begin{array}{rrrr} 1 & 3 & 0 & 2 \\ 0 & 0 & 1 & 5 \\ 0 & 0 & 0 & 0 \end{array} \right]$$ - (a) The four subspaces associated with the original A are N(A), C(A), $N(A^{T})$ , and $C(A^{T})$ . Give the dimens",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2000/final-fall-00/final-fall-00.md,exam,0.28341
concept_filtered,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: - (b) Find as many eigenvectors as possible, with the best possible properties. Are there 4 independent eigenvectors? Are there 4 orthonormal eigenvectors? - (c) What is the rank of A + 2I? What is the determinant of A +",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2000/final-fall-00/final-fall-00.md,exam,0.32248
concept_filtered,exam_fragment,row_reduction,"Retrieve material that would help solve this exam-style task: - (a) Find an orthonormal basis $\boldsymbol{q}_1,\,\boldsymbol{q}_2$ for S by Gram-Schmidt. - (b) Write down the 3 by 3 matrix P which projects vectors perpendicularly onto S. - (c) Show how the properties of P (what ar",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2000/final-fall-00/final-fall-00.md,exam,0.05085
concept_filtered,exam_fragment,basis_dimension,"Retrieve material that would help solve this exam-style task: $$L = \begin{bmatrix} 1 & 0 & 0 \\ 2 & 1 & 0 \\ -2 & 3 & 1 \end{bmatrix}, U = \begin{bmatrix} 5 & 0 & 5 & 1 \\ 0 & 3 & 3 & 0 \\ 0 & 0 & 0 & 0 \end{bmatrix}.$$ (a) What are the dimensions of the 4 fundamental subspaces as",1,1,1,1.0,1.0,mit_linear_algebra_md/spring1998/final-solu-98/final-solu-98.md,solution,0.58533
concept_filtered,exam_fragment,row_reduction,Retrieve material that would help solve this exam-style task: - 2 (12 pts.) Keep the same matrix A as in Problem 1. - (a) Find the matrix P that projects any vector in $\mathbb{R}^4$ onto the subspace spanned by the first column of A. - (b) Describe the null space of I-P and the nu,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2005/final-1806-F05/final-1806-F05.md,exam,0.36347
concept_filtered,exam_fragment,nullspace,Retrieve material that would help solve this exam-style task: - (b) An orthogonal set of 4 eigenvectors is \_\_\_\_\_\_ - (c) CIRCLE every class of matrices to which this matrix A belongs: 7 (12 pts.) Suppose A is 2 by 3 with this Singular Value Decomposition $U\Sigma V^{\mathrm{T},1,1,1,1.0,1.0,mit_linear_algebra_md/fall2005/final-1806-F05/final-1806-F05.md,exam,0.44819
concept_filtered,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: 3 (3+3+5=11 pts.) (a) A and B are any matrices with the same number of rows. What can you say (and explain why it is true) about the comparison of $\operatorname{rank} \, \operatorname{of} \, A \qquad \qquad \operatornam",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2006/final-1806-F06/final-1806-F06.md,exam,0.45113
concept_filtered,exam_fragment,basis_dimension,"Retrieve material that would help solve this exam-style task: - (a) Compute $x^{T}x$ and also $x^{T}Ax$ in terms of the c's and $\lambda$ 's. - (b) Looking at the ratio of $x^{T}Ax$ in part (a) divided by $x^{T}x$ in part (a), what c's would make that ratio as large as possible? Yo",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2006/final-1806-F06/final-1806-F06.md,exam,0.43701
concept_filtered,exam_fragment,column_space,"Retrieve material that would help solve this exam-style task: - (a) How do you find the best least squares solution $\widehat{x}$ to Ax = b? By taking those steps, give me a formula (letters not numbers) for $\widehat{x}$ and also for $p = A\widehat{x}$ . - (b) The projection p is ",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2006/final-1806-F06/final-1806-F06.md,exam,0.36086
concept_filtered,exam_fragment,row_reduction,"Retrieve material that would help solve this exam-style task: $$A = \begin{bmatrix} 0 & 1 & 0 \\ 0 & 0 & 1 \\ 0 & 0 & p \end{bmatrix}.$$ - (a) What are the eigenvalues of A (possibly in terms of p)? - (b) If p is not 0, find an eigenvector that is not in the nullspace. - (c) What a",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2008/final1806-f08/final1806-f08.md,exam,0.28882
concept_filtered,exam_fragment,eigenvalues,"Retrieve material that would help solve this exam-style task: (a) (4 pts.) There are two values of c that make A a projection matrix. Find them by guessing, calculating, or understanding projection matrices. Check that A is a projection matrix for these two c. (b) (4 pts.) There ar",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2011/final_f11/final_f11.md,exam,0.46732
concept_filtered,exam_fragment,basis_dimension,"Retrieve material that would help solve this exam-style task: b) (5 pts.) What is $\kappa$ , the ratio of the maximum and minimum values of ||Ax|| over the unit circle ||x|| = 1? c) (6 pts.) What are the maximum and minimum value of $v^T x$ , for x over the unit circle ||x|| = 1, w",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2013/final_f13/final_f13.md,exam,0.56324
concept_filtered,exam_fragment,rank,Retrieve material that would help solve this exam-style task: Consider the vector space of symmetric $2 \times 2$ matrices of the form $$S = \left(\begin{array}{cc} x & z \\ z & y \end{array}\right).$$ b) (6 pts.) If D is the diagonal matrix $D = \begin{pmatrix} d & 0 \\ 0 & e \end,1,1,1,1.0,1.0,mit_linear_algebra_md/fall2013/final_f13/final_f13.md,exam,0.39248
concept_filtered,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: - (a) Any solution x of Ax = b is a sum of a vector in the space of A and a vector in the in the space of A. - (b) If Ax = b is solvable for any b, then it might be a (circle one) 10 × 3 or 3 × 10 matrix with rank r = . ",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2022/final/final.md,exam,0.47991
concept_filtered,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: - **6** Suppose $u_1, u_2, u_3$ is an orthonormal basis for $\mathbf{R}^3$ and $v_1, v_2$ is an orthonormal basis for $\mathbf{R}^2$ . - (a) (5 points) What is the rank, what are all vectors in the column space, and what",1,1,1,1.0,1.0,mit_linear_algebra_md/spring1998/final-98/final-98.md,exam,0.44703
concept_filtered,exam_fragment,row_reduction,"Retrieve material that would help solve this exam-style task: - 2 Suppose A is a 5 by 7 matrix,and Ax = b has a solution for every right side b. - (a) (3 points) What do we know about the column space ofA? - (b) (3 points) What do we know about the rows of A? - (c) (3 points) What ",1,1,1,1.0,1.0,mit_linear_algebra_md/spring1999/final-99/final-99.md,exam,0.41721
concept_filtered,exam_fragment,linear_systems,"Retrieve material that would help solve this exam-style task: - (a) (3 points) How do you know that the third column of A contains all zeros? - (b) (3 points) Find the matrix A. - (c) (3 points) By transposing $S^{-1}AS = \wedge$ , find the eigenvectors $y_1, y_2, y_3$ of $A^T$ . (",1,1,1,1.0,1.0,mit_linear_algebra_md/spring1999/final-99/final-99.md,exam,0.09733
concept_filtered,exam_fragment,row_reduction,"Retrieve material that would help solve this exam-style task: - (b) (3 points) In solving part (a), you might start with a vector like $a_3 = (0,0,1)$ and find $q_3$ . Which vectors $a_3$ would not work as starting vectors to find $q_3$ by Gram-Schmidt? How many different real vect",1,1,1,1.0,1.0,mit_linear_algebra_md/1995n1993没找到答案/final-95/final-95.md,exam,0.0724
concept_filtered,exam_fragment,row_reduction,Retrieve material that would help solve this exam-style task: | 1) | M2 | 2-131 | I. Ben-Yaacov | 2-101 | 3-3299 | pezz | |----|-----|-------|---------------|-------|--------|----------| | 2) | М3 | 2-131 | I. Ben-Yaacov | 2-101 | 3-3299 | pezz | | 3) | М3 | 2-132 | A. Oblomkov | 2,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2004/final_1806_S04/final_1806_S04.md,exam,0.49795
concept_filtered,exam_fragment,rank,Retrieve material that would help solve this exam-style task: What does it mean for a set of vectors to be a vector space? - (c) What is the nullspace of a 5 by 4 matrix with linearly independent columns? What is the nullspace of a 4 by 5 matrix with linearly independent columns? $,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2004/final_1806_S04/final_1806_S04.md,exam,0.43405
concept_filtered,exam_fragment,rank,Retrieve material that would help solve this exam-style task: - 5 (a) Suppose $A^{T}Ax = 0$ . This tells us that Ax is in the \_\_\_\_\_ space of $A^{T}$ . Always Ax is in the \_\_\_\_\_ space of A. Why can you conclude that Ax = 0? - (b) Supposing again that $A^{T}Ax = 0$ we immed,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2004/final_1806_S04/final_1806_S04.md,exam,0.51476
concept_filtered,exam_fragment,linear_systems,"Retrieve material that would help solve this exam-style task: - 1 (10 pts.) Suppose $P_1, \ldots, P_n$ are points in $\mathbb{R}^n$ . The coordinates of $P_i$ are $(a_{i1}, a_{i2}, \ldots, a_{in})$ . We want to find a hyperplane $c_1x_1 + \cdots + c_nx_n = 1$ that contains all n po",1,1,1,1.0,1.0,mit_linear_algebra_md/spring2005/final-1806-S05/final-1806-S05.md,exam,0.5956
concept_filtered,exam_fragment,nullspace,"Retrieve material that would help solve this exam-style task: (a) P is a projection matrix onto a subspace of dimension 1, so the eigenvalues are 1, 0, 0. (b) $$\begin{pmatrix} 1/\sqrt{2} \\ 0 \\ -1\sqrt{2} \end{pmatrix}, \begin{pmatrix} 1/\sqrt{6} \\ -2/\sqrt{6} \\ 1/\sqrt{6} \end",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2007/practicefinal-sol/practicefinal-sol.md,solution,0.16975
concept_filtered,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: - (a) Find the eigenvalues $\lambda_1, \lambda_2$ of A. Find the eigenvectors $x_1, x_2$ with second entry equal to 1 so that $x_1 = (z_1, 1)$ and $x_2 = (z_2, 1)$ . - (b) What is the inner product of those eigenvectors?",1,1,1,1.0,1.0,mit_linear_algebra_md/spring2005/final-1806-S05/final-1806-S05.md,exam,0.17443
concept_filtered,exam_fragment,eigenvalues,Retrieve material that would help solve this exam-style task: A has a singular value decomposition $A=U\Sigma V^{\rm T}.$ Then $A=(UV^{\rm T})(V\Sigma V^{\rm T}).$ - (a) Show that $UV^{\mathrm{T}}$ is an orthogonal matrix Q (what is the test for an orthogonal matrix?). - (b) Show t,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2008/final-1806-S08/final-1806-S08.md,exam,0.49744
concept_filtered,exam_fragment,linear_systems,"Retrieve material that would help solve this exam-style task: 1 (18 pts.) A sequence of numbers $f_0, f_1, f_2, \ldots$ is defined by the recurrence with starting values $f_0 = 1$ , $f_1 = 1$ . (Thus, the first few terms in the sequence are $1, 1, 2, 5, 13, 34, 89, \ldots$ ) - (a) ",1,1,1,1.0,1.0,mit_linear_algebra_md/fall2018/final/final.md,exam,0.03691
concept_filtered,exam_fragment,rank,"Retrieve material that would help solve this exam-style task: - (a) Find an orthonormal basis for C(A) using Gram-Schmidt, forming the columns of a matrix Q. - (b) Write each step of your Gram-Schmidt process from (a) as a multiplication of A on the \_\_\_\_\_\_ (left or right) by ",1,1,1,1.0,1.0,mit_linear_algebra_md/spring2009/final-s09/final-s09.md,exam,0.49489
concept_filtered,exam_fragment,basis_dimension,"Retrieve material that would help solve this exam-style task: (a) Find the eigenvalues of $A^TA$ and also of $AA^T$ . For both matrices find a complete set of orthonormal eigenvectors. (b) If you apply the Gram-Schmidt process (orthonormalization) to the columns of this matrix A, w",1,1,1,1.0,1.0,mit_linear_algebra_md/spring2010/18.06-Final-Sp2010/18.06-Final-Sp2010.md,exam,0.18003
concept_filtered,exam_fragment,row_reduction,"Retrieve material that would help solve this exam-style task: - Your Recitation Instructor (and time) is \_\_\_\_\_ - Instructors: (Hezari)(Pires)(Sheridan)(Yoo) Please show enough work so we can see your method and give due credit. 1. (a) For this matrix A, find the usual P (permu",1,1,1,1.0,1.0,mit_linear_algebra_md/spring2011/spring 2011 final exam/spring 2011 final exam.md,exam,0.41405
concept_filtered,exam_fragment,nullspace,"Retrieve material that would help solve this exam-style task: $$A = \left[ \begin{array}{rrr} 1 & 3 & 0 \\ 0 & 1 & 4 \\ 0 & 0 & 1 \end{array} \right].$$ (b) If a square matrix B is invertible, how do you know that its cofactor matrix is invertible? (c) True or false **with a reason",1,1,1,1.0,1.0,mit_linear_algebra_md/spring2011/spring 2011 final exam/spring 2011 final exam.md,exam,0.47774
concept_filtered,exam_fragment,nullspace,Retrieve material that would help solve this exam-style task: $$Ux = \begin{bmatrix} 2 & 6 & 4 & 8 \\ 0 & 0 & 4 & 4 \\ 0 & 0 & 0 & 0 \end{bmatrix} \begin{bmatrix} x_1 \\ x_2 \\ x_3 \\ x_4 \end{bmatrix} = \begin{bmatrix} b_1 \\ b_2 - b_1 \\ b_3 - 2b_2 + b_1 \end{bmatrix} = c.$$ - (a,1,1,1,1.0,1.0,mit_linear_algebra_md/spring2014/Final_s14_sol/Final_s14_sol.md,solution,0.5409
concept_filtered,exam_fragment,nullspace,"Retrieve material that would help solve this exam-style task: - 7. (10 points) Every invertible matrix A equals an orthogonal matrix Q times a positive definite matrix S. This famous fact comes directly from the SVD for the square matrix $A = U\Sigma V^T$ , by choosing $Q = UV^T$ .",1,1,1,1.0,1.0,mit_linear_algebra_md/spring2014/Final_s14_sol/Final_s14_sol.md,solution,0.14528
